brand;artist;title;album;style;difficulty;total_xp;artwork_filename;pdf_filename;assignment_title;assignment_xp;soundslice_slug;publishing_status;instrument_removed;pdf_filename_tabs_and_notation;content_id
drumeo;Anderson .Paak;Heart Don't Stand A Chance;;;;;;;;;;;1;;278897
drumeo;Anderson .Paak;Tints;;;;;;;;;;;1;;284718
drumeo;Angus & Julia Stone;Big Jet Plane;;;;;;;;;;;1;;291194
drumeo;Anika Nilles;Mister;;;;;;;;;;;1;;284720
drumeo;Anika Nilles;Greenfield;;;;;;;;;;;1;;278899
drumeo;Anika Nilles;Orange Leaves;;;;;;;;;;;1;;284722
drumeo;Anika Nilles;Synergy;;;;;;;;;;;1;;299076
drumeo;Animals As Leaders;The Woven Web;;;;;;;;;;;1;;278901
drumeo;Animals As Leaders;Lippincott;;;;;;;;;;;1;;275350
drumeo;Animals As Leaders;Ka$cade;;;;;;;;;;;1;;275348
drumeo;Animals As Leaders;Tooth And Claw;;;;;;;;;;;1;;270327
drumeo;Animals As Leaders;Physical Education;;;;;;;;;;;1;;275352
drumeo;Annihilator;King Of The Kill;;;;;;;;;;;1;;284724
drumeo;Anthrax;Indians;;;;;;;;;;;1;;349675
drumeo;Anthrax;The Devil You Know;;;;;;;;;;;1;;328155
drumeo;Anthrax;I Am The Law;;;;;;;;;;;1;;337401
drumeo;Antônio Carlos Jobim;Wave;;;;;;;;;;;1;;275354
drumeo;Antônio Carlos Jobim;Triste;;;;;;;;;;;1;;291196
drumeo;Appe;Under Flying Colours;;;;;;;;;;;1;;344716
drumeo;April Wine;Just Between You And Me;;;;;;;;;;;1;;270329
drumeo;Architects;Little Wonder;;;;;;;;;;;1;;349680
drumeo;Architects;Daybreak;;;;;;;;;;;1;;275356
drumeo;Architects;Dead Butterflies;;;;;;;;;;;1;;291200
drumeo;Architects;C.A.N.C.E.R;;;;;;;;;;;1;;270331
drumeo;Architects;Impermanence;;;;;;;;;;;1;;364653
drumeo;Architects;Royal Beggars;;;;;;;;;;;1;;264273
drumeo;Architects;Black Lungs;;;;;;;;;;;1;;291198
drumeo;Architects;Animals;;;;;;;;;;;1;;349677
drumeo;Architects;Gravedigger;;;;;;;;;;;1;;264271
drumeo;Arctic Monkeys;R U Mine?;;;;;;;;;;;1;;270335
drumeo;Arctic Monkeys;Brianstorm;;;;;;;;;;;1;;284726
drumeo;Arctic Monkeys;Do I Wanna Know?;;;;;;;;;;;1;;270333
drumeo;Arctic Monkeys;Four Out Of Five;;;;;;;;;;;1;;270339
drumeo;Arctic Monkeys;I Bet You Look Good On The Dancefloor;;;;;;;;;;;1;;291202
drumeo;Arctic Monkeys;The View From The Afternoon;;;;;;;;;;;1;;278903
drumeo;Arctic Monkeys;Piledriver Waltz;;;;;;;;;;;1;;270337
drumeo;Aretha Franklin;Rock Steady;;;;;;;;;;;1;;275362
drumeo;Aretha Franklin;Respect;;;;;;;;;;;1;;275360
drumeo;Aretha Franklin;Freeway Of Love;;;;;;;;;;;1;;284728
drumeo;Aretha Franklin;How I Got Over;;;;;;;;;;;1;;275358
drumeo;Aretha Franklin;What A Fool Believes;;;;;;;;;;;1;;295192
drumeo;Ariana Grande;Thank U, Next;;;;;;;;;;;1;;291208
drumeo;Ariana Grande;Breathin;;;;;;;;;;;1;;291206
drumeo;Ariana Grande;Dangerous Woman;;;;;;;;;;;1;;347045
drumeo;Ariana Grande;No Tears Left To Cry;;;;;;;;;;;1;;347039
drumeo;Ariana Grande;Into You;;;;;;;;;;;1;;291204
drumeo;Arrow;Hot Hot Hot;;;;;;;;;;;1;;291210
drumeo;Art Blakey & The Jazz Messengers;Caravan;;;;;;;;;;;1;;346193
drumeo;Art Blakey & The Jazz Messengers;Moanin';;;;;;;;;;;1;;264275
drumeo;Art Blakey & The Jazz Messengers;A Night In Tunisia;;;;;;;;;;;1;;346190
drumeo;Ashley Monroe;Wild Love;;;;;;;;;;;1;;291214
drumeo;Ashley Monroe;Hands On You;;;;;;;;;;;1;;291212
drumeo;Asia;Only Time Will Tell;;;;;;;;;;;1;;275366
drumeo;Asia;Heat Of The Moment;;;;;;;;;;;1;;275364
drumeo;Atlanta Rhythm Section;Spooky;;;;;;;;;;;1;;374527
drumeo;Audioslave;Doesn't Remind Me;;;;;;;;;;;1;;356013
drumeo;Audioslave;Like A Stone;;;;;;;;;;;1;;230848
drumeo;Audioslave;Cochise;;;;;;;;;;;1;;305647
drumeo;Audioslave;I Am The Highway;;;;;;;;;;;1;;365646
drumeo;Audioslave;Show Me How To Live;;;;;;;;;;;1;;328157
drumeo;Avenged Sevenfold;Critical Acclaim;;;;;;;;;;;1;;278907
drumeo;Avenged Sevenfold;Natural Born Killer;;;;;;;;;;;1;;275370
drumeo;Avenged Sevenfold;Buried Alive;;;;;;;;;;;1;;275368
drumeo;Avenged Sevenfold;Bat Country;;;;;;;;;;;1;;270341
drumeo;Avenged Sevenfold;Scream;;;;;;;;;;;1;;284734
drumeo;Avenged Sevenfold;Lost;;;;;;;;;;;1;;373800
drumeo;Avenged Sevenfold;Acid Rain;;;;;;;;;;;1;;284736
drumeo;Avenged Sevenfold;Unholy Confessions;;;;;;;;;;;1;;264279
drumeo;Avenged Sevenfold;I Won't See You Tonight, Pt. 1;;;;;;;;;;;1;;284744
drumeo;Avenged Sevenfold;Seize The Day;;;;;;;;;;;1;;278909
drumeo;Avenged Sevenfold;Welcome To The Family;;;;;;;;;;;1;;291216
drumeo;Avenged Sevenfold;Nightmare;;;;;;;;;;;1;;284742
drumeo;Avenged Sevenfold;Afterlife;;;;;;;;;;;1;;231595
drumeo;Avenged Sevenfold;Brompton Cocktail;;;;;;;;;;;1;;373796
drumeo;Avenged Sevenfold;Gunslinger;;;;;;;;;;;1;;373798
drumeo;Avenged Sevenfold;Chapter Four;;;;;;;;;;;1;;278911
drumeo;Avenged Sevenfold;Dear God;;;;;;;;;;;1;;284732
drumeo;Avenged Sevenfold;I Won't See You Tonight, Pt. 2;;;;;;;;;;;1;;284746
drumeo;Avenged Sevenfold;Fiction;;;;;;;;;;;1;;284740
drumeo;Avenged Sevenfold;Danger Line;;;;;;;;;;;1;;284738
drumeo;Avenged Sevenfold;Shepherd Of Fire;;;;;;;;;;;1;;364655
drumeo;Avenged Sevenfold;A Little Piece Of Heaven;;;;;;;;;;;1;;284730
drumeo;Avenged Sevenfold;Beast And The Harlot;;;;;;;;;;;1;;373804
drumeo;Avenged Sevenfold;Hail To The King;;;;;;;;;;;1;;270343
drumeo;Avenged Sevenfold;Almost Easy;;;;;;;;;;;1;;278905
drumeo;Avenged Sevenfold;So Far Away;;;;;;;;;;;1;;264277
drumeo;Avenged Sevenfold;God Damn;;;;;;;;;;;1;;328159
drumeo;Avril Lavigne;Bois Lie;;;;;;;;;;;1;;374529
drumeo;Avril Lavigne;Sk8er Boi;;;;;;;;;;;1;;314503
drumeo;B.B. King;Please Send Me Someone To Love;;;;;;;;;;;1;;278913
drumeo;B.B. King;Rock Me Baby;;;;;;;;;;;1;;270347
drumeo;B.B. King;Eyesight To The Blind;;;;;;;;;;;1;;270349
drumeo;B.B. King;The Thrill Is Gone;;;;;;;;;;;1;;260310
drumeo;B.B. King;Lucille;;;;;;;;;;;1;;270345
drumeo;B.o.B.;Nothin' On You;;;;;;;;;;;1;;284750
drumeo;B.o.B.;Airplanes;;;;;;;;;;;1;;284748
drumeo;Bachman-Turner Overdrive;Takin' Care Of Business;;;;;;;;;;;1;;264281
drumeo;Backstreet Boys;Everybody (Backstreet's Back);;;;;;;;;;;1;;270351
drumeo;Backstreet Boys;I Want It That Way;;;;;;;;;;;1;;270353
drumeo;Bad Brains;Sailin' On;;;;;;;;;;;1;;278915
drumeo;Bad Company;Rock Steady;;;;;;;;;;;1;;275374
drumeo;Bad Company;Bad Company;;;;;;;;;;;1;;275372
drumeo;Bad Company;Can't Get Enough;;;;;;;;;;;1;;264283
drumeo;Bad Religion;Los Angeles Is Burning;;;;;;;;;;;1;;374532
drumeo;BADBADNOTGOOD;Triangle;;;;;;;;;;;1;;284752
drumeo;Badfinger;No Matter What;;;;;;;;;;;1;;264285
drumeo;Baha Men;Who Let The Dogs Out;;;;;;;;;;;1;;371158
drumeo;Barbra Streisand;Guilty;;;;;;;;;;;1;;278917
drumeo;Barenaked Ladies;You Run Away;;;;;;;;;;;1;;284754
drumeo;Barenaked Ladies;If I Had $1,000,000;;;;;;;;;;;1;;278919
drumeo;Barenaked Ladies;One Week;;;;;;;;;;;1;;270355
drumeo;Barenaked Ladies;The Old Apartment;;;;;;;;;;;1;;264287
drumeo;Baroness;Shock Me;;;;;;;;;;;1;;284756
drumeo;Barrett Strong;Money (That's What I Want);;;;;;;;;;;1;;278921
drumeo;Barry White;Never Never Gonna Give Ya Up;;;;;;;;;;;1;;337407
drumeo;Bastille;Pompeii;;;;;;;;;;;1;;278923
drumeo;Beastie Boys;Fight For Your Right;;;;;;;;;;;1;;264289
drumeo;Beastie Boys;Sabotage;;;;;;;;;;;1;;302629
drumeo;Beck;Loser;;;;;;;;;;;1;;275376
drumeo;Bee Gees;Alone;;;;;;;;;;;1;;265086
drumeo;Bee Gees;Night Fever;;;;;;;;;;;1;;264293
drumeo;Bee Gees;Stayin' Alive;;;;;;;;;;;1;;203872
drumeo;Bell Biv DeVoe;Poison;;;;;;;;;;;1;;344719
drumeo;Bellevue Suite;Burn;;;;;;;;;;;1;;337854
drumeo;Bellevue Suite;Somewhere Along The Way;;;;;;;;;;;1;;337858
drumeo;Bellevue Suite;For The Love Of God;;;;;;;;;;;1;;337856
drumeo;Ben Folds Five;Song For The Dumped;;;;;;;;;;;1;;375191
drumeo;Ben Sidran;Seven Steps To Heaven;;;;;;;;;;;1;;295632
drumeo;Benny Goodman;Sing, Sing, Sing;;;;;;;;;;;1;;23657
drumeo;Benny Goodman;One O'Clock Jump;;;;;;;;;;;1;;346197
drumeo;Benny Greb;Grebfruit;;;;;;;;;;;1;;291218
drumeo;Bernard Purdie;Soul Drums;;;;;;;;;;;1;;360023
drumeo;Bethel Music;No Longer Slaves;;;;;;;;;;;1;;291222
drumeo;Bethel Music;Forever;;;;;;;;;;;1;;291220
drumeo;Bethel Music;You Make Me Brave;;;;;;;;;;;1;;291226
drumeo;Bethel Music;It Is Well;;;;;;;;;;;1;;291224
drumeo;Bethel Music;Extravagant;;;;;;;;;;;1;;315881
drumeo;Beyoncé;Crazy In Love;;;;;;;;;;;1;;278925
drumeo;Biffy Clyro;Mountains;;;;;;;;;;;1;;264295
drumeo;Big & Rich;Save A Horse (Ride A Cowboy);;;;;;;;;;;1;;275380
drumeo;Big Bad Voodoo Daddy;Save My Soul;;;;;;;;;;;1;;346199
drumeo;Big Country;In A Big Country;;;;;;;;;;;1;;317230
drumeo;Big Country;Fields Of Fire;;;;;;;;;;;1;;374537
drumeo;Big Joe Turner;Corrine Corrina;;;;;;;;;;;1;;294507
drumeo;Big Star;My Life Is Right;;;;;;;;;;;1;;364658
drumeo;Big Time Rush;Elevate;;;;;;;;;;;1;;364660
drumeo;Bikini Kill;Rebel Girl;;;;;;;;;;;1;;294790
drumeo;Bilal;Soul Sista;;;;;;;;;;;1;;278927
drumeo;Bill Bruford;Either End Of August;;;;;;;;;;;1;;359988
drumeo;Bill Bruford's Earthworks;Triplicity;;;;;;;;;;;1;;362426
drumeo;Bill Withers;Lean On Me;;;;;;;;;;;1;;284758
drumeo;Bill Withers;Lovely Day;;;;;;;;;;;1;;264297
drumeo;Bill Withers;Use Me;;;;;;;;;;;1;;375193
drumeo;Bill Withers;Making Love To Your Mind;;;;;;;;;;;1;;371171
drumeo;Billie Eilish;Happier Than Ever;;;;;;;;;;;1;;356071
drumeo;Billie Eilish;No Time To Die;;;;;;;;;;;1;;356073
drumeo;Billie Eilish;Bad Guy;;;;;;;;;;;1;;291230
drumeo;Billie Eilish;My Future;;;;;;;;;;;1;;291228
drumeo;Billy Cobham;Spectrum;;;;;;;;;;;1;;270361
drumeo;Billy Cobham;Searching For The Right Door;;;;;;;;;;;1;;270359
drumeo;Billy Idol;Rebel Yell;;;;;;;;;;;1;;284760
drumeo;Billy Idol;White Wedding, Part 1;;;;;;;;;;;1;;264299
drumeo;Billy Idol;Dancing With Myself;;;;;;;;;;;1;;278929
drumeo;Billy Joel;Don't Ask Me Why;;;;;;;;;;;1;;270363
drumeo;Billy Joel;My Life;;;;;;;;;;;1;;264301
drumeo;Billy Joel;You May Be Right;;;;;;;;;;;1;;270365
drumeo;Billy Joel;Piano Man;;;;;;;;;;;1;;275382
drumeo;Billy Joel;Sometimes A Fantasy;;;;;;;;;;;1;;264303
drumeo;Billy Joel;New York State Of Mind;;;;;;;;;;;1;;260313
drumeo;Billy Ray Cyrus;Achy Breaky Heart;;;;;;;;;;;1;;275384
drumeo;Billy Squier;The Stroke;;;;;;;;;;;1;;270367
drumeo;Billy Talent;Surrender;;;;;;;;;;;1;;278931
drumeo;Billy Talent;Red Flag;;;;;;;;;;;1;;270371
drumeo;Billy Talent;Try Honesty;;;;;;;;;;;1;;270369
drumeo;Biohazard;Punishment;;;;;;;;;;;1;;374539
drumeo;Black Flag;My War;;;;;;;;;;;1;;278933
drumeo;Black Pumas;Colors;;;;;;;;;;;1;;337404
drumeo;Black Sabbath;Rat Salad;;;;;;;;;;;1;;330367
drumeo;Black Sabbath;Lord Of This World;;;;;;;;;;;1;;330344
drumeo;Black Sabbath;Under The Sun;;;;;;;;;;;1;;330360
drumeo;Black Sabbath;Wheels Of Confusion;;;;;;;;;;;1;;330362
drumeo;Black Sabbath;Into The Void;;;;;;;;;;;1;;330037
drumeo;Black Sabbath;The Mob Rules;;;;;;;;;;;1;;291232
drumeo;Black Sabbath;Children Of The Grave;;;;;;;;;;;1;;278941
drumeo;Black Sabbath;Iron Man;;;;;;;;;;;1;;275386
drumeo;Black Sabbath;Paranoid;;;;;;;;;;;1;;264305
drumeo;Black Sabbath;Snowblind;;;;;;;;;;;1;;330348
drumeo;Black Sabbath;The Wizard;;;;;;;;;;;1;;326646
drumeo;Black Sabbath;Black Sabbath;;;;;;;;;;;1;;278935
drumeo;Black Sabbath;Symptom Of The Universe;;;;;;;;;;;1;;375195
drumeo;Black Sabbath;Fairies Wear Boots;;;;;;;;;;;1;;278943
drumeo;Black Sabbath;End Of The Beginning;;;;;;;;;;;1;;284762
drumeo;Black Sabbath;Hand Of Doom;;;;;;;;;;;1;;284766
drumeo;Black Sabbath;War Pigs;;;;;;;;;;;1;;291236
drumeo;Black Sabbath;Tomorrow's Dreams;;;;;;;;;;;1;;330355
drumeo;Black Sabbath;Sweet Leaf;;;;;;;;;;;1;;278939
drumeo;Black Sabbath;St. Vitus Dance;;;;;;;;;;;1;;330350
drumeo;Black Sabbath;Supernaut;;;;;;;;;;;1;;330352
drumeo;Black Sabbath;Electric Funeral;;;;;;;;;;;1;;330364
drumeo;Black Sabbath;After Forever;;;;;;;;;;;1;;278937
drumeo;Black Sabbath;Cornucopia;;;;;;;;;;;1;;330346
drumeo;Black Sabbath;Sabbath Bloody Sabbath;;;;;;;;;;;1;;284768
drumeo;Black Sabbath;Planet Caravan;;;;;;;;;;;1;;278945
drumeo;Black Sabbath;Turn Up The Night;;;;;;;;;;;1;;291234
drumeo;Blackmail;U Sound;;;;;;;;;;;1;;376542
drumeo;Blink-182;Reckless Abandon;;;;;;;;;;;1;;327342
drumeo;Blink-182;Rabbit Hole;;;;;;;;;;;1;;327123
drumeo;Blink-182;Adam's Song;;;;;;;;;;;1;;260315
drumeo;Blink-182;The Only Thing That Matters;;;;;;;;;;;1;;327134
drumeo;Blink-182;Mutt;;;;;;;;;;;1;;327154
drumeo;Blink-182;Dumpweed;;;;;;;;;;;1;;275390
drumeo;Blink-182;Love Is Dangerous;;;;;;;;;;;1;;327149
drumeo;Blink-182;Left Alone;;;;;;;;;;;1;;327117
drumeo;Blink-182;Feeling This;;;;;;;;;;;1;;275388
drumeo;Blink-182;The Party Song;;;;;;;;;;;1;;327157
drumeo;Blink-182;This Is Home;;;;;;;;;;;1;;327175
drumeo;Blink-182;Bored To Death;;;;;;;;;;;1;;327108
drumeo;Blink-182;I Miss You;;;;;;;;;;;1;;326648
drumeo;Blink-182;Anthem Part Two;;;;;;;;;;;1;;327329
drumeo;Blink-182;Happy Holidays, You Bastard;;;;;;;;;;;1;;327335
drumeo;Blink-182;After Midnight;;;;;;;;;;;1;;327132
drumeo;Blink-182;Give Me One Good Reason;;;;;;;;;;;1;;327333
drumeo;Blink-182;Dysentery Gary;;;;;;;;;;;1;;327152
drumeo;Blink-182;Kings Of The Weekend;;;;;;;;;;;1;;327115
drumeo;Blink-182;Brohemian Rhapsody;;;;;;;;;;;1;;327106
drumeo;Blink-182;Teenage Satellites;;;;;;;;;;;1;;327130
drumeo;Blink-182;Don't Leave Me;;;;;;;;;;;1;;327147
drumeo;Blink-182;Kaleidoscope;;;;;;;;;;;1;;327145
drumeo;Blink-182;Online Songs;;;;;;;;;;;1;;327338
drumeo;Blink-182;All The Small Things;;;;;;;;;;;1;;20249
drumeo;Blink-182;MH 4.18.2011;;;;;;;;;;;1;;327171
drumeo;Blink-182;Please Take Me Home;;;;;;;;;;;1;;327340
drumeo;Blink-182;Built This Pool;;;;;;;;;;;1;;327110
drumeo;Blink-182;Aliens Exist;;;;;;;;;;;1;;327139
drumeo;Blink-182;California;;;;;;;;;;;1;;278947
drumeo;Blink-182;Heart's All Gone;;;;;;;;;;;1;;327142
drumeo;Blink-182;Wishing Well;;;;;;;;;;;1;;327179
drumeo;Blink-182;Anthem;;;;;;;;;;;1;;327144
drumeo;Blink-182;Stay Together For The Kids;;;;;;;;;;;1;;327348
drumeo;Blink-182;Up All Night;;;;;;;;;;;1;;327177
drumeo;Blink-182;Ghosts On The Dance Floor;;;;;;;;;;;1;;327137
drumeo;Blink-182;Natives;;;;;;;;;;;1;;327173
drumeo;Blink-182;Home Is Such A Lonely Place;;;;;;;;;;;1;;291242
drumeo;Blink-182;Roaller Coaster;;;;;;;;;;;1;;327344
drumeo;Blink-182;She's Out Of Her Mind;;;;;;;;;;;1;;278949
drumeo;Blink-182;Everytime I Look For You;;;;;;;;;;;1;;327331
drumeo;Blink-182;Stockholm Syndrome;;;;;;;;;;;1;;291240
drumeo;Blink-182;Going Away To College;;;;;;;;;;;1;;275392
drumeo;Blink-182;Story Of A Lonely Guy;;;;;;;;;;;1;;327350
drumeo;Blink-182;Dammit;;;;;;;;;;;1;;328161
drumeo;Blink-182;Down;;;;;;;;;;;1;;373806
drumeo;Blink-182;Always;;;;;;;;;;;1;;291238
drumeo;Blink-182;San Diego;;;;;;;;;;;1;;327126
drumeo;Blink-182;What's My Age Again?;;;;;;;;;;;1;;327161
drumeo;Blink-182;Cynical;;;;;;;;;;;1;;327113
drumeo;Blink-182;Shut Up;;;;;;;;;;;1;;327346
drumeo;Blink-182;No Future;;;;;;;;;;;1;;327121
drumeo;Blink-182;Los Angeles;;;;;;;;;;;1;;327119
drumeo;Blink-182;Wendy Clear;;;;;;;;;;;1;;327159
drumeo;Blink-182;First Date;;;;;;;;;;;1;;25244
drumeo;Blink-182;The Rock Show;;;;;;;;;;;1;;234250
drumeo;Blink-182;Sober;;;;;;;;;;;1;;327128
